book	chapter	verse	anchor	references
Jn	8	23	de ce monde	Jn 15:18-19|Jn 17:14,16|Jc 4:4|1 Jn 2:15-16|1 Jn 4:5-6|1 Jn 5:19-20
Jn	8	24	ne croyez pas que moi, je suis	Jn 3:18,36|Pr 8:36|Mc 16:16|Ac 4:12|He 2:3|He 10:26-29|He 12:25
Jn	8	25	qui es-tu	Jn 1:19,22|Jn 10:24|Jn 19:9|Lc 22:67
Jn	8	25	depuis le début	Jn 8:12|Jn 5:17-29
Jn	8	26	beaucoup de choses à dire	Jn 16:12|He 5:11-12
Jn	8	26	juger à votre sujet	Jn 8:16|Jn 5:42-43|Jn 9:39-41|Jn 12:47-50
Jn	8	26	celui qui m'a envoyé est vrai	Jn 8:17|Jn 7:28|2 Co 1:18
Jn	8	26	ce que j'ai entendu de lui, je le dis	Jn 8:40|Jn 3:32|Jn 7:16|Jn 15:15|Jn 17:8
Jn	8	27	ne comprirent pas qu'il leur parlait du Père	Jn 8:43,47|Es 6:9|Es 42:18-20|Es 59:10|Rm 11:7-10|2 Co 4:3-4
Jn	8	28	Quand vous aurez élevé le Fils de l'homme	Jn 3:14|Jn 12:32-34|Jn 19:18
Jn	8	28	vous reconnaîtrez	Mt 27:50-54|Ac 2:41|Ac 4:4|Rm 1:4|1 Th 2:15-16
Jn	8	28	ne fais rien de moi-même	Jn 5:19,30|Jn 6:38|Jn 11:42|Jn 12:49-50|Nb 16:28-30|He 2:2-3
Jn	8	28	dis ce que mon Père m'a enseigné	Jn 3:11
Jn	8	29	Celui qui m'a envoyé est avec moi	Jn 8:16|Jn 14:10-11|Jn 16:32|Es 42:1,6|Es 49:4-8|Es 50:4-9|2 Tm 4:17,22
Jn	8	29	fais toujours ce qui lui est agréable	Jn 4:34|Jn 5:30|Jn 6:38|Jn 14:31|Jn 15:10|Jn 17:4|Es 42:1,21|Mt 3:17|Mt 17:5|He 4:15|He 5:8-9|He 7:26|He 10:5-10|1 Jn 2:1
Jn	8	30	beaucoup crurent	Jn 2:23|Jn 6:14|Jn 7:31|Jn 10:42|Jn 11:45
Jn	8	31	demeurez dans ma parole	Jn 6:66-71|Jn 15:4-9|1 Sam 12:14|Mt 24:13|Ac 13:43|Ac 14:22|Ac 26:22|Rm 2:7|Rm 11:22|Col 1:23|1 Tm 2:15|1 Tm 4:16|2 Tm 3:14|He 3:14|He 8:9|He 10:38-39|Jc 1:25|1 Jn 2:19,24
Jn	8	31	vraiment mes disciples	Jn 8:36|Jn 1:47|Jn 6:55|Jn 15:8|1 Tm 5:3-5
Jn	8	32	connaîtrez la vérité	Jn 6:45|Jn 7:17|Jn 14:6|Jn 16:13|Ps 25:5,8-9|Pr 1:23,29|Pr 2:1-7|Pr 4:18|Ct 1:7-8|Es 2:3|Es 30:21|Es 35:8|Es 54:13|Jr 6:16|Jr 31:33-34|Os 6:3|Ml 3:20|Mt 11:29|Mt 13:11-12|2 Tm 3:7
Jn	8	32	vérité vous rendra libres	Jn 8:36|Jn 17:17|Ps 119:45|Es 61:1|Rm 6:14-18,22|Rm 8:2,15|2 Co 3:17-18|Ga 5:13|2 Tm 2:25-26|Jc 1:25|Jc 2:12|1 Pi 2:16
Jn	8	33	descendance d'Abraham	Jn 8:39|Lv 25:42|Mt 3:9|Lc 16:24-26
Jn	8	33	n'avons jamais été esclaves	Jn 19:25|Gn 15:13|Ex 1:13-14|Jg 2:18|Jg 3:8|Jg 4:3|Esd 9:9|Ne 5:4-8|Ne 9:27-28,36-37
Jn	8	34	En vérité, en vérité	Jn 3:3|Mt 5:18
Jn	8	34	commet le péché est esclave du péché	1 Rs 21:25|Pr 5:22|Ac 8:23|Rm 6:6,12,16,19-20|Rm 7:14,25|Rm 8:21|Ep 2:2|Tt 3:3|2 Pi 2:19|1 Jn 3:8-10
Jn	8	35	l'esclave ne reste pas	Gn 21:10|Ez 46:17|Mt 21:41-43|Ga 4:30-31
Jn	8	35	fils qui y reste pour toujours	Jn 14:19-20|Rm 8:15-17,29-30|Ga 4:4-7|Col 3:3|He 3:5-6|1 Pi 1:2-5
Jn	8	36	Fils vous libère, vous serez réellement libres	Jn 8:31-32|Ps 19:14|Ps 119:32,133|Es 49:24-25|Es 61:1|Za 9:11-12|Lc 4:18|Rm 8:2|2 Co 3:17|Ga 5:1
Jn	8	37	descendance d'Abraham	Jn 8:33|Ac 13:26|Rm 9:7
Jn	8	37	cherchez à me faire mourir	Jn 8:6,40,59|Jn 5:16-18|Jn 7:1,19,25|Jn 10:31|Jn 11:53
Jn	8	37	parole ne pénètre pas en vous	Jn 8:43,45-47|Jn 5:44|Jn 12:39-43|Mt 13:15,19-22|1 Co 2:14
Jn	8	38	dis ce que j'ai vu chez mon Père	Jn 8:26|Jn 3:32|Jn 5:19,30|Jn 12:49-50|Jn 14:10,24|Jn 17:8
Jn	8	38	faites ce que vous avez entendu	Jn 8:41,44|Mt 3:7|1 Jn 3:8-10
Jn	8	39	agiriez comme lui	Jn 8:37|Mt 3:9|Mt 5:45|Rm 2:28-29|Rm 4:12,16|Rm 9:7|Ga 3:7,29|Jc 2:22-24
Jn	8	40	cherchez à me faire mourir	Jn 8:37|Ps 37:12,32|Ga 4:16,29|1 Jn 3:12-15|Ap 12:4,12-13,17
Jn	8	40	dit la vérité	Jn 8:26,38,56
Jn	8	40	Abraham ne l'a pas fait	Rm 4:12
Jn	8	41	agissez comme votre père	Jn 8:38,44
Jn	8	41	pas des enfants illégitimes	Es 57:3-7|Ez 23:45-47|Os 1:2|Os 2:4-7|Ml 2:11
Jn	8	41	avons un seul Père: Dieu	Ex 4:22|Dt 14:1|Es 63:16|Es 64:7|Jr 3:19|Jr 31:20|Ez 16:20-21|Ml 1:6
Jn	8	42	vous m'aimeriez	Jn 5:23|Jn 15:23-24|Ml 1:6|1 Co 16:22|1 Jn 5:1-2
Jn	8	42	de Dieu que je suis sorti	Jn 1:14|Jn 16:27-28|Jn 17:8,25|Ap 22:1
Jn	8	42	pas venu de moi-même	Jn 5:43|Jn 7:28-29|Jn 12:49|Jn 14:10|Jn 17:8,25|Ga 4:4|1 Jn 4:9-10,14
Jn	8	43	ne comprenez-vous pas mon langage	Jn 8:27|Jn 5:43|Jn 7:17|Jn 12:39-40|Pr 28:5|Es 44:18|Os 14:10|Mi 4:12|Rm 3:11
Jn	8	43	ne pouvez pas écouter ma parole	Jn 6:60|Es 6:9|Jr 6:10|Ac 7:51|Rm 8:7-8
Jn	8	44	avez pour père le diable	Jn 8:38,41|Jn 6:70|Gn 3:15|Mt 13:38|Ac 13:10|1 Jn 3:8-10,12
Jn	8	44	meurtrier dès le commencement	Gn 3:3-7|1 Rs 22:22|1 Ch 21:1|Jc 4:1-7|1 Pi 5:8|Ap 2:10|Ap 9:11|Ap 13:6-8|Ap 20:7-9
Jn	8	44	pas tenu dans la vérité	2 Pi 2:4|Jude 1:6
Jn	8	44	profère le mensonge	Gn 3:4-5|2 Ch 18:20-22|Jb 1:11|Jb 2:4-6|Ac 5:3|Ac 13:10|2 Co 11:3|2 Co 11:13-15|2 Th 2:9-11|Ap 12:9|Ap 13:14|Ap 20:2-3,10|Ap 21:8|Ap 22:15
Jn	8	45	parce que je dis la vérité, vous ne me croyez pas	Jn 3:19-20|Jn 7:7|Ga 4:16|2 Th 2:10|2 Tm 4:3-4
Jn	8	46	me convaincra de péché	Jn 8:7|Jn 14:30|Jn 15:10|Jn 16:8|2 Co 5:21|He 4:15|He 7:26|1 Pi 2:22
Jn	8	46	pourquoi ne me croyez-vous pas	Mt 21:25|Mc 11:31
Jn	8	47	Celui qui est de Dieu écoute les paroles de Dieu	Jn 8:37,43,45|Jn 1:12-13|Jn 6:45-46,65|Jn 10:26-27|Jn 17:6-8|1 Jn 3:10|1 Jn 4:1-6|1 Jn 5:1|2 Jn 1:9|3 Jn 1:11
Jn	8	48	raison de dire	Jn 8:52|Jn 13:13|Mt 15:7|Jc 2:19
Jn	8	48	es un Samaritain et que tu as un démon	Jn 4:9|Jn 7:20|Jn 10:20|Es 49:7|Es 53:3|Mt 10:25|Mt 12:24,31|Rm 15:3|He 13:13
Jn	8	49	n'ai pas de démon	Pr 26:4-5|1 Pi 2:23
Jn	8	49	honore mon Père	Jn 8:29|Jn 11:4|Jn 12:28|Jn 13:31-32|Jn 14:13|Jn 17:4|Es 42:21|Es 49:3|Mt 3:15-17|Ph 2:6-11
Jn	8	50	ne cherche pas ma gloire	Jn 5:41|Jn 7:18
Jn	8	50	un qui la cherche et qui juge	Jn 5:20-23,45|Jn 12:47-48
Jn	8	51	si quelqu'un	Jn 3:15-16|Jn 5:24|Jn 6:50|Jn 11:25-26
Jn	8	51	garde ma parole	Jn 8:55|Jn 15:20
Jn	8	51	ne mourra jamais	Jn 8:12|Ps 89:49|Lc 2:26
Jn	8	52	nous savons	Jn 8:48|Jn 9:24
Jn	8	52	Abraham est mort	Za 1:5-6|He 11:13
Jn	8	52	ne mourra jamais	He 2:9
Jn	8	53	plus grand que notre père Abraham	Jn 8:58|Jn 4:12|Jn 10:29-30|Jn 12:34|Es 9:5|Mt 12:6,41-42|Rm 9:5|He 3:2-3|He 7:1-7
Jn	8	53	Pour qui te prends-tu	Jn 5:18|Jn 10:33|Jn 19:7
Jn	8	54	me rends gloire à moi-même	Jn 8:50|Jn 2:11|Jn 5:31-32|Jn 7:18|Pr 25:27|2 Co 10:18|He 5:4-5
Jn	8	54	Père qui me rend gloire	Jn 5:22-29,41|Jn 7:39|Jn 13:31-32|Jn 16:14-15|Jn 17:1,5|Ps 2:6-12|Ps 110:1-4|Dn 7:13-14|Ac 3:13|Ep 1:20-23|Ph 2:9-11|1 Pi 1:12,21|2 Pi 1:17
Jn	8	54	présentez comme votre Dieu	Jn 8:41|Es 48:1-2|Es 66:5|Os 1:9|Rm 2:17-29
Jn	8	55	ne le connaissez pas	Jn 8:19|Jn 7:28-29|Jn 15:21|Jn 16:3|Jn 17:25|Jr 4:22|Jr 9:2|Os 5:4|Ac 17:23|2 Co 4:6
Jn	8	55	Moi, je le connais	Jn 1:18|Jn 6:46|Jn 7:29|Jn 10:15|Mt 11:27|Lc 10:22
Jn	8	55	serais comme vous: un menteur	Jn 8:44|1 Jn 2:4,22|1 Jn 5:10|Ap 3:9
Jn	8	55	garde sa parole	Jn 8:29,51
Jn	8	56	rempli de joie à la pensée de voir mon jour	Gn 22:18|Lc 2:28-30|Lc 10:24|Ga 3:7-9|He 11:13,39|1 Pi 1:10-12
Jn	8	58	En vérité, en vérité	Jn 8:34,51
Jn	8	58	avant qu'Abraham soit né	Jn 1:1-2|Jn 17:5,24|Pr 8:22-30|Es 9:5|Mi 5:1|Col 1:17|He 1:10-12|He 13:8|Ap 1:11,17-18|Ap 2:8
Jn	8	58	je suis	Ex 3:14|Es 43:13|Es 44:6,8|Es 46:9|Es 48:12|Ap 1:8
Jn	8	59	prirent des pierres	Jn 8:5-6|Jn 10:30-33|Jn 11:8|Jn 18:31|Lv 24:16|Lc 4:29|Ac 7:57
Jn	8	59	se cacha	Jn 5:13|Jn 10:39-40|Jn 11:54|Gn 19:11|2 Rs 6:18-20|Lc 4:30|Lc 24:31|Ac 8:39-40
Jn	9	2	qui a péché	Jn 9:34|Mt 16:14
Jn	9	3	pas que lui ou ses parents aient péché	Jb 1:8-12|Jb 2:3-6|Jb 21:27|Jb 22:5-30|Jb 32:3|Jb 42:7|Ec 9:1-2|Lc 13:2-5|Ac 28:4
Jn	9	3	mais c'est afin que	Jn 11:4,40|Jn 14:11-13|Mt 11:5|Ac 4:21
Jn	9	4	Il faut	Jn 4:34|Jn 5:19,36|Jn 10:32,37|Jn 17:4|Lc 13:32-34|Ac 4:20
Jn	9	4	tant qu'il fait jour	Jn 11:9-10|Jn 12:35|Ec 9:10|Es 38:18-19|Ep 5:16|Col 4:5
Jn	9	5	Pendant que	Jn 1:4-9|Jn 3:19-21|Jn 8:12|Jn 12:35-36,46|Es 42:6-7|Es 49:6|Es 60:1-3|Ml 3:20|Mt 4:16|Lc 2:32|Ac 13:47|Ac 26:18,23|Ep 5:14|Ap 21:23
Jn	9	6	cracha	Mc 7:33|Mc 8:23|Ap 3:18
Jn	9	7	Va	2 Rs 5:10-14
Jn	9	7	bassin	Jn 9:11|Ne 3:15
Jn	9	7	Siloé	Es 8:6
Jn	9	7	envoyé	Jn 10:36|Rm 8:3|Ga 4:4
Jn	9	7	revint voyant clair	Jn 9:39|Jn 11:37|Ex 4:11|Ps 146:8|Es 29:18-19|Es 32:3|Es 35:5|Es 42:7,16-18|Es 43:8|Lc 2:32|Ac 26:18
Jn	9	8	N'est-ce pas celui	Rt 1:19|1 Sam 21:12
Jn	9	8	assis	1 Sam 2:8|Mc 10:46|Lc 16:20-22|Lc 18:35|Ac 3:2-11
Jn	9	10	Comment [donc] tes yeux ont-ils été ouverts	Jn 9:15,21,26|Jn 3:9|Ec 11:5|Mc 4:27|1 Co 15:35
Jn	9	11	L'homme qu'on appelle Jésus	Jn 9:6-7,27|Jr 36:17
Jn	9	12	Où	Jn 5:11-13|Jn 7:11|Ex 2:18-20
Jn	9	13	menèrent vers les pharisiens	Jn 8:3-8|Jn 11:46-47,57|Jn 12:19,42
Jn	9	14	c'était un jour de sabbat	Jn 5:9,16|Jn 7:21-23|Mt 12:1-14|Mc 2:23-28|Mc 3:1-6|Lc 6:1-11|Lc 13:10-17|Lc 14:1
Jn	9	15	les pharisiens	Jn 9:10-11,26-27
Jn	9	16	Cet homme	Jn 9:24,30-33|Jn 3:2|Jn 5:36|Jn 14:11|Jn 15:24
Jn	9	16	division	Jn 7:12,43|Jn 10:19|Lc 13:31-33|Ac 14:4
Jn	9	17	prophète	Jn 4:19|Jn 6:14|Lc 24:19|Ac 2:22|Ac 3:22-26|Ac 10:38
Jn	9	18	ne voulurent pas croire	Jn 5:44|Jn 12:37-40|Gn 19:14|Es 26:11|Es 53:1|Lc 16:31|He 3:15-19|He 4:11
Jn	9	19	votre fils	Jn 9:8-9|Ac 3:10|Ac 4:14
Jn	9	22	avaient peur	Jn 7:13|Jn 12:42-43|Jn 19:38|Jn 20:19|Ps 27:1-2|Pr 29:25|Es 51:7,12|Es 57:11|Lc 12:4-9|Lc 22:56-61|Ac 5:13|Ga 2:11-13|Ap 21:8
Jn	9	22	exclure de la synagogue	Jn 9:34|Jn 12:42|Jn 16:2|Lc 6:22|Ac 4:18|Ac 5:40
Jn	9	24	Rends gloire à Dieu	Jn 5:23|Jn 8:49|Jn 16:2|Jos 7:19|1 Sam 6:5-9|Ps 50:14-15|Es 66:5|Rm 10:2-4
Jn	9	24	Nous savons	Jn 9:16|Jn 8:46|Jn 14:30|Jn 18:30|Jn 19:6|Mc 15:28|Rm 8:3|2 Co 5:21
Jn	9	24	un pécheur	Lc 7:39|Lc 15:2|Lc 19:7
Jn	9	25	une chose	Jn 9:30|Jn 5:11|1 Jn 5:10
Jn	9	27	déjà dit	Jn 9:10-15|Lc 22:67
Jn	9	28	insultèrent	Jn 9:34|Jn 7:47-52|Es 51:7|Mt 5:11|Mt 27:39|1 Co 4:12|1 Co 6:10|1 Pi 2:23
Jn	9	28	disciples de Moïse	Jn 5:45-47|Jn 7:19|Ac 6:11-14|Rm 2:17
Jn	9	29	Dieu a parlé à Moïse	Jn 1:17|Nb 12:2-7|Nb 16:28|Dt 34:10|Ps 103:7|Ps 105:26|Ps 106:16|Ml 3:22|Ac 7:35|Ac 26:22|He 3:2-5
Jn	9	29	celui-ci	Jn 9:16,24|1 Rs 22:27|2 Rs 9:11|Mt 12:24|Mt 26:61|Lc 23:2|Ac 22:22
Jn	9	29	ne savons pas d'où il est	Jn 7:27,41-42|Jn 8:14|Ps 22:7|Es 53:2-3
Jn	9	30	étonnant	Jn 3:10|Jn 12:37|Es 29:14|Mc 6:6
Jn	9	30	pourtant	Ps 119:18|Es 29:18|Es 35:5|Mt 11:5|Lc 7:22|2 Co 4:6
Jn	9	31	Dieu n'exauce pas les pécheurs	Jb 27:8-9|Jb 35:12|Jb 42:8|Ps 18:42|Ps 34:16|Ps 66:18-20|Pr 1:28-29|Pr 15:29|Pr 21:13|Pr 28:9|Es 1:15|Es 58:9|Jr 11:11|Jr 14:12|Ez 8:18|Mi 3:4|Za 7:13
Jn	9	31	l'honore	Ps 34:16|Pr 15:29
Jn	9	31	fait sa volonté	Jn 4:34|Jn 7:17|Jn 15:16|Ps 40:9|Ps 143:10|He 10:7|1 Jn 3:21-22
Jn	9	31	il l'exauce	Jn 11:41-42|Gn 18:23-33|Gn 19:29|Gn 20:7|1 Rs 17:20-22|1 Rs 18:36-38|2 Ch 32:20-21|Ps 99:6|Ps 106:23|Jr 15:1|Jc 5:15-18
Jn	9	32	Jamais encore	Jb 20:4|Es 64:3|Lc 1:70|Ap 16:18
Jn	9	33	ne venait pas de Dieu	Jn 9:16|Jn 3:2|Ac 5:38-39
Jn	9	34	né tout entier dans le péché	Jn 9:2|Jn 8:41|Jb 14:4|Jb 15:14-16|Jb 25:4|Ps 51:7|Ga 2:15|Ep 2:3
Jn	9	34	enseignes	Jn 9:40|Jn 7:48-49|Gn 19:9|Ex 2:14|2 Ch 25:16|Pr 9:7-8|Pr 26:12|Pr 29:1|Es 65:5|Lc 11:45|Lc 14:11|Lc 18:10-14,17|1 Pi 5:5
Jn	9	34	Et ils	Jn 9:22|Jn 6:37|Pr 22:10|Es 66:5|Lc 6:22|3 Jn 1:9|Ap 13:17
Jn	9	34	chassèrent	Mt 18:17-18|1 Co 5:4-5,13
Jn	9	35	rencontré	Jn 5:14|Ps 27:10|Rm 10:20
Jn	9	35	Crois-tu	Jn 1:49-50|Jn 3:15-18,36|Jn 6:69|Jn 11:27|Jn 20:28,31|Ac 8:37|Ac 9:20|1 Jn 4:15|1 Jn 5:5,10,13,20
Jn	9	35	Fils de Dieu	Jn 1:18,34|Jn 10:36|Ps 2:7,12|Mt 14:33|Mt 16:16|Mc 1:1|Rm 1:4|He 1:2-9|1 Jn 5:13
Jn	9	36	qui est-il	Jn 1:38|Pr 30:3-4|Ct 5:9|Mt 11:3
Jn	9	37	l'as vu	Jn 4:26|Jn 7:17|Jn 14:21-23|Ps 25:8-9,14|Mt 11:25|Mt 13:11-12|Ac 10:31-33
Jn	9	38	se prosterna	Jn 20:28|Ps 2:12|Ps 45:12|Mt 14:33|Mt 28:9,17|Lc 24:52|Ap 5:9-14
Jn	9	39	pour un jugement	Jn 3:17|Jn 5:22-27|Jn 8:15|Jr 1:9-10|Lc 2:34|Lc 13:30|2 Co 2:16
Jn	9	39	ne voient pas voient	Jn 9:25,36-38|Jn 8:12|Jn 12:46|Mt 11:5|Lc 1:79|Lc 4:18|Lc 7:21|Ac 26:18|2 Co 4:4-6|Ep 5:14|1 Pi 2:9
Jn	9	39	deviennent aveugles	Jn 3:19|Jn 12:40-41|Es 6:9|Es 29:10|Es 42:18-20|Es 44:18|Mt 6:23|Mt 13:13-15|Lc 11:34-35|Rm 11:7-10|2 Th 2:10|1 Jn 2:11
Jn	9	40	sommes-nous aveugles	Jn 9:34|Jn 7:47-52|Mt 15:12-14|Mt 23:16-28|Lc 11:39-54|Rm 2:19-22|Ap 3:17
Jn	9	41	étiez aveugles	Jn 15:22-24|Pr 26:12|Es 5:21|Jr 2:35|Lc 12:47|Lc 18:14|He 10:26|1 Jn 1:8-10
Jn	10	1	En vérité, en vérité	Jn 3:3
Jn	10	1	n'entre pas dans l'enclos	Jn 10:9|Jr 14:15|Jr 23:16-17,21,32|Jr 28:15-17|Jr 29:31-32|Ez 13:2-6|Mt 7:15|Mt 23:16-28|Rm 10:15|Ep 4:8-12|He 5:4|1 Pi 1:10|2 Pi 2:1|1 Jn 4:1
Jn	10	1	voleur et un brigand	Jn 10:8,10|Es 56:10-12|Ez 34:2-5|Za 11:4-5,16-17|Rm 16:18|2 Co 11:13-15|Tt 1:11|2 Pi 2:3,14-19
Jn	10	2	entre par la porte	Jn 10:7,9|Ac 20:28|1 Tm 3:2-7|1 Tm 4:14|Tt 1:5|Ap 1:20|Ap 2:1
Jn	10	2	le berger	Jn 10:11-12,14|Ps 23:1|Ps 80:1-2|Ec 12:11|Es 40:11|Es 63:11|Ez 34:23|Mi 5:4|Za 11:3,5,8|Za 13:7|He 13:20|1 Pi 2:25|1 Pi 5:4
Jn	10	3	Le gardien	Es 53:10-12|1 Co 16:9|Col 4:3|1 Pi 1:12|Ap 3:7-8,20
Jn	10	3	les brebis écoutent	Jn 10:4,16,26-27|Jn 6:37,45|Ct 8:13
Jn	10	3	appelle par leur nom	Jn 10:14,27|Ex 33:17|Rm 8:30|Ph 4:3|2 Tm 2:19|Ap 20:15
Jn	10	3	conduit dehors	Ps 23:2-3|Ps 78:52-53|Ps 80:1-2|Es 40:11|Es 42:16|Es 49:9-10|Jr 31:8-9|Jr 50:4-6|Ez 34:11-16|Ap 7:17
Jn	10	4	marche devant	Jn 12:26|Jn 13:15|Jn 14:2-3|Dt 1:30|Mi 2:12-13|Mt 16:24|1 Co 11:1|Ep 5:1|Ph 2:5-11|He 6:20|He 12:2|1 Pi 2:21|1 Pi 4:1|1 Pi 5:3
Jn	10	4	connaissent sa voix	Jn 10:8,16|Jn 3:29|Jn 18:37|Ct 2:8|Ct 5:2
Jn	10	5	ne suivront pas un étranger	1 Rs 22:7|Pr 19:27|Mc 4:24|Lc 8:18|Ep 4:11-15|Col 2:6-10|2 Tm 3:5-7|2 Tm 4:3|1 Pi 2:1-3|1 Jn 2:19,21|1 Jn 4:5-6|Ap 2:2
Jn	10	6	ne comprirent pas	Jn 6:52,60|Jn 7:36|Jn 8:27,43|Ps 82:5|Ps 106:7|Pr 28:5|Es 6:9-10|Es 56:11|Dn 12:10|Mt 13:13-14,51|1 Co 2:14|1 Jn 5:20
Jn	10	7	je suis la porte	Jn 10:1,9|Jn 14:6|Ep 2:18|He 10:19-22
Jn	10	7	des brebis	Ps 79:13|Ps 95:7|Ps 100:3|Es 53:6|Ez 34:31|Lc 15:4-6
Jn	10	8	venus avant moi	Jn 10:1|Es 56:10-12|Ez 22:25-28|Ez 34:2|So 3:3|Za 11:4-9,16|Ac 5:36
Jn	10	8	pas écoutés	Jn 10:5,27
Jn	10	9	la porte	Jn 10:1,7|Jn 14:6|Rm 5:1-2|Ep 2:18|He 10:19-22
Jn	10	9	trouvera de quoi se nourrir	Ps 23:1-6|Ps 80:1-4|Ps 95:7|Ps 100:3-4|Es 40:11|Es 49:9-10|Ez 34:12-16|Za 10:12
Jn	10	10	Le voleur	Jn 10:1|Jn 12:6|Es 56:11|Ez 34:2-4|Os 7:1|Mt 21:13|Mt 23:14|Mc 11:17|Rm 2:21|2 Pi 2:1-3
Jn	10	10	je suis venu	Jn 3:17|Jn 6:33,51|Jn 12:47|Mt 18:11|Mt 20:28|Lc 19:10|1 Tm 1:15
Jn	10	10	en abondance	Rm 5:13-21|He 6:17|He 7:25|2 Pi 1:11
Jn	10	11	le bon berger	Jn 10:14|Ps 23:1|Ps 80:1-2|Es 40:11|Ez 34:12,23|Ez 37:24|Mi 5:3|Za 13:7|He 13:20|1 Pi 2:25|1 Pi 5:4
Jn	10	11	donne sa vie	Gn 31:39-40|1 Sam 17:34-35|2 Sam 24:17|Es 53:6|Ep 5:2|Tt 2:14|1 Pi 2:24
Jn	10	12	Le simple salarié	Jn 10:3|Es 56:10-12|Ez 34:2-6|Za 11:16-17|1 Tm 3:3,8|2 Tm 4:10|Tt 1:7|1 Pi 5:2|2 Pi 2:3
Jn	10	12	venir le loup	Mt 7:15|Mt 10:16|Ac 20:29
Jn	10	13	ne se soucie pas	Jn 12:6|Ac 18:17|Ph 2:20
Jn	10	14	connais mes brebis	Jn 10:27|Ps 1:6|2 Tm 2:19|Ap 2:2,9,13,19|Ap 3:1,8,15
Jn	10	14	me connaissent	Jn 17:3,8|Es 53:11|2 Co 4:6|Ep 1:17|Ep 3:19|Ph 3:8|2 Tm 1:12|1 Jn 5:20
Jn	10	15	tout comme le Père	Jn 1:18|Jn 6:46|Jn 8:55|Jn 17:25|Mt 11:27|Lc 10:21|Ap 5:2-9
Jn	10	15	Je donne ma vie	Jn 10:11,17|Jn 15:13|Es 53:4-6,8,10|Dn 9:26|Za 13:7|Mt 20:28|Ga 1:4|Ga 3:13|Ep 5:2|1 Tm 2:5-6|Tt 2:14|1 Pi 2:24|1 Pi 3:18|1 Jn 2:2|Ap 5:9
Jn	10	16	d'autres brebis	Jn 11:52|Gn 49:10|Ps 22:27-32|Ps 72:17-19|Ps 86:9|Ps 98:2-3|Es 11:10|Es 24:13-16|Es 42:10-12|Es 43:6|Es 49:6|Es 52:10|Es 56:8|Os 2:1|Za 2:15|Za 8:20-23|Ac 18:10|Rm 9:23-24|Rm 15:9-13|Ep 2:14|1 Pi 2:10
Jn	10	16	je les amène	Ac 15:14|Rm 8:29-30|Ep 2:1-5,15-18|2 Th 2:13|Tt 3:3-5
Jn	10	16	écouteront ma voix	Jn 10:27|Jn 6:37|Mt 17:5|Ac 22:14|Ap 3:20
Jn	10	16	un seul troupeau	Ez 37:22|Ep 2:14
Jn	10	16	un seul berger	Jn 10:2,11|Ec 12:11|Ez 34:23|He 13:20|1 Pi 2:25|1 Pi 5:4
Jn	10	17	Le Père m'aime, parce que je donne ma vie	Jn 3:25|Jn 15:9-10|Jn 17:4-5,24-26|Es 42:1,21|Es 53:7-12|He 2:9
Jn	10	18	Personne ne me l'enlève	Jn 18:5-6|Jn 19:11|Mt 26:53-56
Jn	10	18	je la donne de moi-même	Jn 2:19-21|Es 53:10-12|Ac 2:24,32|Ac 3:15|Ph 2:6-8|Tt 2:14|He 2:9,14-15
Jn	10	18	l'ordre que j'ai reçu	Jn 6:38|Jn 14:31|Jn 15:10|Ps 40:7-9|He 5:6-9|He 10:6-10
Jn	10	19	division parmi les Juifs	Jn 7:40-43|Jn 9:16|Mt 10:34-35|Lc 12:51-53|Ac 14:4|Ac 23:7-10|1 Co 3:3|1 Co 11:18
Jn	10	20	Il a un démon	Jn 7:20|Jn 8:48,52|Mt 9:34|Mt 10:25|Mc 3:21|Ac 26:24
Jn	10	20	Pourquoi l'écoutez-vous	Jn 7:46-52|Jn 8:47|Jn 9:28-29|Es 53:8|Ac 18:14-15|Ac 25:19-20|Ac 26:30-32
Jn	10	21	peut-il ouvrir les yeux	Jn 9:6,32|Ex 4:11|Ex 8:15|Ps 94:9|Ps 146:8|Pr 20:12|Es 35:5-6|Mt 11:5
Jn	10	23	portique de Salomon	Ac 3:11|Ac 5:12
Jn	10	24	dans l'incertitude	1 Rs 18:21|Mt 11:3|Lc 3:15
Jn	10	24	Si tu es le Messie	Jn 1:19|Jn 8:25,53|Jn 9:22|Lc 22:67-70|2 Co 3:12
Jn	10	25	Je vous l'ai dit	Jn 5:17-43|Jn 8:12,24,58
Jn	10	25	Les œuvres que je fais	Jn 10:32,38|Jn 3:2|Jn 5:36|Jn 7:31|Jn 11:47|Jn 12:37|Jn 14:11|Jn 20:30|Ac 2:22|Ac 10:38|He 2:3
Jn	10	26	pas partie de mes brebis	Jn 10:4,27|Jn 6:37,44-45,65|Jn 8:47|Jn 12:37-40|Rm 11:7-8|2 Co 4:3-4|1 Jn 4:6
Jn	10	27	écoutent ma voix	Jn 10:4,8,16|Jn 5:25|Jn 8:43|Mt 17:5|Ac 3:23|He 3:7|Ap 3:20
Jn	10	27	je les connais	Jn 10:3,14|Mt 7:23|Mt 25:12|Lc 13:27|1 Co 8:3|Ga 4:9|2 Tm 2:19
Jn	10	27	elles me suivent	Jn 10:4|Jn 8:12|Jn 12:26|Jn 21:22|1 Rs 18:21|Mt 16:24|Mc 8:34|Mc 10:21|Lc 9:23|Ap 14:4
